PULocationID,hour,day_of_week,trip_count
78,10,3,5
78,10,4,16
78,10,5,7
78,10,6,4
78,11,0,4
78,11,1,8
78,11,2,6
78,11,3,10
78,11,4,7
78,11,5,3
78,11,6,4
78,12,0,6
78,12,1,5
78,12,2,4
78,12,3,4
78,12,4,7
78,12,5,3
78,13,0,4
78,13,1,6
78,13,2,7
78,13,3,9
78,13,4,17
78,13,5,5
78,13,6,1
78,14,0,5
78,14,1,6
78,14,2,5
78,14,3,10
78,14,4,8
78,14,5,3
78,14,6,1
78,15,0,2
78,15,1,9
78,15,2,9
78,15,3,3
78,15,4,3
78,15,5,2
78,15,6,3
78,16,0,6
78,16,1,1
78,16,2,8
78,16,3,4
78,16,4,5
78,16,5,4
78,16,6,2
78,17,0,3
78,17,1,1
78,17,2,3
78,17,3,6
78,17,4,7
78,17,5,5
78,18,0,3
78,18,1,6
78,18,4,5
78,18,5,3
78,18,6,2
78,19,0,1
78,19,1,3
78,19,2,2
78,19,4,2
78,19,5,2
78,19,6,2
78,20,1,1
78,20,2,4
78,20,3,1
78,20,4,1
78,20,5,1
78,20,6,1
78,21,1,1
78,21,4,1
78,21,5,2
78,22,0,1
78,22,2,3
78,22,3,1
78,22,4,3
78,22,5,2
78,22,6,1
78,23,0,1
78,23,4,2
78,23,6,1
79,0,0,128
79,0,1,91
79,0,2,145
79,0,3,400
79,0,4,409
79,0,5,1504
79,0,6,1208
79,1,0,83
79,1,1,42
79,1,2,81
79,1,3,276
79,1,4,270
79,1,5,1635
79,1,6,1151
79,2,0,55
79,2,1,26
79,2,2,55
79,2,3,341
79,2,4,168
79,2,5,1141
79,2,6,931
79,3,0,37
79,3,1,24
79,3,2,45
79,3,3,294
79,3,4,144
79,3,5,704
79,3,6,595
79,4,0,28
79,4,1,15
79,4,2,24
79,4,3,171
79,4,4,83
79,4,5,310
79,4,6,243
79,5,0,14
79,5,1,14
79,5,2,15
79,5,3,58
79,5,4,32
79,5,5,51
79,5,6,37
79,6,0,28
79,6,1,44
79,6,2,36
79,6,3,54
79,6,4,54
79,6,5,59
79,6,6,40
79,7,0,54
79,7,1,107
79,7,2,115
79,7,3,127
79,7,4,118
79,7,5,79
79,7,6,33
79,8,0,98
79,8,1,139
79,8,2,138
79,8,3,167
79,8,4,174
79,8,5,93
79,8,6,53
79,9,0,133
79,9,1,186
79,9,2,208
79,9,3,234
79,9,4,217
79,9,5,172
79,9,6,77
79,10,0,144
79,10,1,172
79,10,2,166
79,10,3,199
79,10,4,205
79,10,5,230
79,10,6,120
79,11,0,114
79,11,1,166
79,11,2,153
79,11,3,197
79,11,4,244
79,11,5,274
79,11,6,188
79,12,0,147
79,12,1,165
79,12,2,165
79,12,3,227
79,12,4,270
79,12,5,386
79,12,6,182
79,13,0,151
79,13,1,140
79,13,2,200
79,13,3,212
79,13,4,266
79,13,5,423
79,13,6,225
79,14,0,190
79,14,1,170
79,14,2,187
79,14,3,248
79,14,4,285
79,14,5,410
79,14,6,238
79,15,0,167
79,15,1,170
79,15,2,211
79,15,3,264
79,15,4,278
79,15,5,482
79,15,6,246
79,16,0,150
79,16,1,157
79,16,2,187
79,16,3,228
79,16,4,295
79,16,5,517
79,16,6,244
79,17,0,170
79,17,1,216
79,17,2,219
79,17,3,291
79,17,4,380
79,17,5,508
79,17,6,255
79,18,0,188
79,18,1,272
79,18,2,323
79,18,3,468
79,18,4,505
79,18,5,651
79,18,6,304
79,19,0,208
79,19,1,276
79,19,2,362
79,19,3,451
79,19,4,596
79,19,5,751
79,19,6,298
79,20,0,253
79,20,1,349
79,20,2,389
79,20,3,567
79,20,4,710
79,20,5,829
79,20,6,280
79,21,0,264
79,21,1,448
79,21,2,548
79,21,3,782
79,21,4,896
79,21,5,1033
79,21,6,262
79,22,0,205
79,22,1,342
79,22,2,441
79,22,3,684
79,22,4,1106
79,22,5,1247
79,22,6,257
79,23,0,152
79,23,1,221
79,23,2,287
79,23,3,626
79,23,4,1420
79,23,5,1455
79,23,6,188
80,0,0,5
80,0,1,2
80,0,2,3
80,0,3,11
80,0,4,1
80,0,5,11
80,0,6,3
80,1,0,1
80,1,3,7
80,1,5,11
80,1,6,9
80,2,0,1
80,2,1,1
80,2,3,12
80,2,4,2
80,2,5,10
80,2,6,6
80,3,0,1
80,3,3,4
80,3,4,2
80,3,5,11
80,3,6,7
80,4,0,1
80,4,2,1
80,4,3,2
80,4,4,1
80,4,5,7
80,4,6,6
80,5,0,1
80,5,2,1
80,5,3,2
80,5,4,1
80,5,5,3
80,5,6,3
80,6,2,3
80,6,3,5
80,6,4,4
80,6,6,1
80,7,0,4
80,7,1,7
80,7,2,8
80,7,3,6
80,7,4,7
80,7,5,4
80,7,6,4
80,8,0,4
80,8,1,5
80,8,2,7
80,8,3,5
80,8,4,10
80,8,5,2
80,8,6,3
80,9,0,11
80,9,1,15
80,9,2,8
80,9,3,9
80,9,4,13
80,9,5,5
80,9,6,9
80,10,0,2
80,10,1,7
80,10,2,9
80,10,3,11
80,10,4,13
80,10,5,5
80,10,6,5
80,11,0,8
80,11,1,9
80,11,2,8
80,11,3,14
80,11,4,12
80,11,5,3
80,11,6,3
80,12,0,6
80,12,1,3
80,12,2,6
80,12,3,8
80,12,4,3
80,12,5,3
80,12,6,3
80,13,0,3
80,13,1,8
80,13,2,8
80,13,3,4
80,13,4,6
80,13,5,4
80,13,6,1
80,14,0,7
80,14,1,4
80,14,2,3
80,14,3,2
80,14,4,10
80,14,5,6
80,14,6,3
80,15,0,1
80,15,1,6
80,15,2,8
80,15,3,5
80,15,4,12
80,15,5,4
80,15,6,3
80,16,0,8
80,16,1,3
80,16,2,5
80,16,3,5
80,16,4,9
80,16,5,6
80,16,6,3
80,17,0,3
80,17,1,3
80,17,2,3
80,17,3,9
80,17,4,3
80,17,5,5
80,17,6,2
80,18,0,5
80,18,1,4
80,18,2,3
80,18,3,3
80,18,4,4
80,18,5,4
80,18,6,3
80,19,0,1
80,19,1,1
80,19,4,6
80,19,5,4
80,19,6,12
80,20,1,1
80,20,3,2
80,20,4,6
80,20,5,4
80,20,6,2
80,21,1,1
80,21,2,1
80,21,3,1
80,21,4,4
80,21,5,6
80,22,0,5
80,22,2,4
80,22,3,5
80,22,4,4
80,22,5,5
80,22,6,4
80,23,0,1
80,23,1,4
80,23,2,1
80,23,3,9
80,23,4,7
80,23,5,4
80,23,6,3
81,0,3,2
81,0,6,1
81,1,5,1
81,2,3,1
81,4,0,2
81,4,1,2
81,4,2,1
81,4,3,3
81,4,4,3
81,5,0,1
81,5,1,4
81,5,2,2
81,5,3,4
81,5,4,6
81,5,5,1
81,5,6,1
81,6,0,7
81,6,1,7
81,6,2,8
81,6,3,5
81,6,4,9
81,7,0,4
81,7,1,7
81,7,2,7
81,7,3,8
81,7,4,12
81,7,5,6
81,7,6,4
81,8,0,4
81,8,1,10
81,8,2,2
81,8,3,9
81,8,4,13
81,8,5,8
81,8,6,4
81,9,0,4
81,9,1,5
81,9,2,4
81,9,3,9
81,9,4,9
81,9,5,4
81,9,6,7
81,10,1,5
81,10,2,4
81,10,3,2
81,10,4,5
81,10,5,3
81,10,6,1
81,11,0,2
81,11,1,2
81,11,2,4
81,11,3,4
81,11,4,2
81,11,5,3
81,11,6,5
81,12,0,3
81,12,1,5
81,12,2,4
81,12,3,8
81,12,4,6
81,12,5,2
81,12,6,1
81,13,0,1
81,13,2,2
81,13,4,1
81,13,6,1
81,14,1,4
81,14,2,3
81,14,3,2
81,14,4,6
81,14,5,1
81,15,1,4
81,15,2,4
81,15,3,2
81,15,4,4
81,15,5,1
81,16,0,2
81,16,1,1
81,16,2,1
81,16,3,4
81,16,4,2
81,16,5,3
81,17,1,2
81,17,2,1
81,17,3,3
81,17,4,5
81,17,5,2
81,18,0,1
81,18,1,2
81,18,2,2
81,18,3,4
81,18,4,2
81,18,5,1
81,19,4,1
81,19,5,1
81,20,2,3
81,20,3,1
81,20,4,2
81,20,5,1
81,20,6,1
81,21,0,1
81,21,1,2
81,21,3,1
81,21,4,1
81,21,5,3
81,21,6,1
81,22,0,1
81,22,2,2
81,22,3,2
81,22,4,2
81,22,5,1
81,22,6,1
81,23,2,1
82,0,0,1
82,0,1,2
82,0,2,1
82,0,3,4
82,0,5,1
82,0,6,3
82,1,3,3
82,1,4,1
82,1,5,1
82,2,3,2
82,2,4,1
82,2,5,1
82,2,6,3
82,3,1,1
82,3,3,2
82,3,5,2
82,4,0,1
82,4,4,1
82,4,5,2
82,4,6,1
82,5,0,1
82,5,1,4
82,5,2,1
82,5,3,2
82,5,4,2
82,5,5,2
82,6,0,4
82,6,1,6
82,6,2,5
82,6,3,5
82,6,4,6
82,7,0,3
82,7,1,6
82,7,2,4
82,7,3,9
82,7,4,7
82,7,5,4
82,7,6,2
82,8,1,5
82,8,2,4
82,8,3,4
82,8,4,6
82,8,5,3
82,8,6,4
82,9,0,6
82,9,1,6
82,9,2,5
82,9,3,7
82,9,4,2
82,9,5,2
82,10,0,5
82,10,1,11
82,10,2,3
82,10,3,11
82,10,4,9
82,10,6,2
82,11,0,4
82,11,1,10
82,11,2,5
82,11,3,9
82,11,4,3
82,11,5,1
82,11,6,2
82,12,0,7
82,12,1,7
82,12,2,7
82,12,3,4
82,12,4,6
82,12,5,3
82,12,6,1
82,13,0,4
82,13,1,6
82,13,2,3
82,13,3,5
82,13,4,8
82,13,5,8
82,13,6,2
82,14,0,4
82,14,1,4
82,14,2,4
82,14,3,8
82,14,4,6
82,14,5,5
82,14,6,3
82,15,0,3
82,15,1,9
82,15,2,3
82,15,3,7
82,15,4,2
82,15,5,2
82,15,6,6
82,16,0,5
82,16,1,7
82,16,2,7
82,16,3,10
82,16,4,8
82,16,5,3
82,16,6,3
82,17,0,2
82,17,1,2
82,17,2,7
82,17,3,10
82,17,4,6
82,17,5,3
82,17,6,3
82,18,0,1
82,18,1,1
82,18,2,4
82,18,3,2
82,18,4,4
82,18,5,1
82,18,6,1
82,19,0,1
82,19,1,1
82,19,3,2
82,19,4,3
82,19,5,2
82,19,6,1
82,20,0,1
82,20,1,1
82,20,2,1
82,20,3,2
82,20,4,2
82,20,5,4
82,20,6,2
82,21,0,2
82,21,4,1
82,21,5,4
82,21,6,2
82,22,0,1
82,22,1,2
82,22,2,1
82,22,3,2
82,22,4,2
82,22,5,5
82,22,6,3
82,23,0,3
82,23,1,2
82,23,4,3
82,23,5,3
83,0,1,2
83,0,3,1
83,1,3,1
83,1,5,1
83,1,6,1
83,2,5,1
83,3,6,2
83,4,2,1
83,4,3,1
83,4,5,3
83,5,0,1
83,5,1,1
83,6,0,1
83,6,1,1
83,6,3,1
83,6,4,2
83,6,5,1
83,7,0,2
83,7,1,4
83,7,2,2
83,7,3,8
83,7,4,3
83,7,5,1
83,7,6,1
83,8,0,1
83,8,1,2
83,8,2,2
83,8,3,1
83,8,4,5
83,8,6,1
83,9,0,1
83,9,1,2
83,9,2,4
83,9,3,6
83,9,4,1
83,9,5,3
83,9,6,3
83,10,0,1
83,10,1,2
83,10,2,2
83,10,3,3
83,10,4,2
83,10,5,2
83,10,6,2
83,11,0,3
83,11,1,3
83,11,2,2
83,11,3,1
83,11,4,2
83,11,6,1
83,12,0,2
83,12,1,2
83,12,2,2
83,12,3,2
83,12,4,5
83,12,6,1
83,13,0,5
83,13,1,4
83,13,2,5
83,13,3,5
83,13,4,5
83,13,5,1
83,13,6,4
83,14,0,4
83,14,2,1
83,14,3,1
83,14,4,4
83,14,5,1
83,14,6,3
83,15,1,1
83,15,2,1
83,15,3,6
83,15,4,1
83,15,5,6
83,15,6,4
83,16,0,2
83,16,1,2
83,16,2,2
83,16,3,2
83,16,5,1
83,16,6,1
83,17,0,3
83,17,2,2
83,17,3,2
83,17,4,1
83,17,5,3
83,17,6,3
83,18,0,1
83,18,2,2
83,18,3,1
83,18,4,3
83,18,5,1
83,18,6,1
83,19,0,3
83,19,1,1
83,19,2,2
83,19,3,1
83,19,4,3
83,19,5,3
83,20,0,1
83,20,4,2
83,21,3,2
83,22,2,1
83,22,4,2
83,22,5,1
83,23,2,1
83,23,3,1
84,11,4,1
85,0,4,1
85,1,6,1
85,3,3,1
85,4,1,3
85,4,2,2
85,4,3,2
85,4,4,1
85,4,5,1
85,5,0,2
85,5,1,5
85,5,2,2
85,5,3,4
85,5,4,4
85,5,5,3
85,6,0,9
85,6,1,10
85,6,2,5
85,6,3,9
85,6,4,8
85,6,5,2
85,6,6,1
85,7,0,6
85,7,1,9
85,7,2,10
85,7,3,8
85,7,4,9
85,7,5,6
85,7,6,1
85,8,0,5
85,8,1,7
85,8,2,10
85,8,3,10
85,8,4,6
85,8,5,7
85,8,6,6
85,9,0,3
85,9,1,8
85,9,2,13
85,9,3,7
85,9,4,10
85,9,5,4
85,9,6,9
85,10,0,6
85,10,1,12
85,10,2,7
85,10,3,9
85,10,4,6
85,10,5,6
85,10,6,7
85,11,0,4
85,11,1,3
85,11,2,9
85,11,3,8
85,11,4,2
85,11,5,3
85,11,6,1
85,12,0,3
85,12,1,8
85,12,2,9
85,12,3,10
85,12,4,8
85,12,5,2
85,12,6,5
85,13,0,3
85,13,1,12
85,13,2,5
85,13,3,8
85,13,4,10
85,13,5,3
85,13,6,3
85,14,0,4
85,14,1,3
85,14,2,2
85,14,3,10
85,14,4,10
85,14,5,5
85,14,6,3
85,15,0,3
85,15,2,2
85,15,3,4
85,15,4,3
85,15,5,5
85,15,6,6
85,16,0,2
85,16,1,3
85,16,2,5
85,16,3,2
85,16,4,11
85,16,5,5
85,16,6,1
85,17,0,5
85,17,1,1
85,17,2,3
85,17,3,4
85,17,4,6
85,17,5,3
85,17,6,2
85,18,0,1
85,18,1,1
85,18,2,3
85,18,3,3
85,18,4,4
85,18,5,3
85,18,6,1
85,19,1,2
85,19,3,1
85,19,4,2
85,19,6,1
85,20,3,3
85,20,4,3
85,20,5,3
85,21,0,1
85,21,2,4
85,21,4,2
85,21,5,2
85,21,6,1
85,22,2,1
85,22,6,1
85,23,3,1
86,0,3,1
86,0,4,1
86,0,5,1
86,2,3,1
86,2,6,1
86,3,3,1
86,3,5,1
86,4,0,9
86,4,1,8
86,4,2,11
86,4,3,5
86,4,5,1
86,5,0,4
86,5,1,12
86,5,2,17
86,5,3,9
86,5,4,9
86,5,5,1
86,5,6,4
86,6,0,5
86,6,1,11
86,6,2,9
86,6,3,11
86,6,4,13
86,6,5,3
86,6,6,1
86,7,0,3
86,7,1,9
86,7,2,10
86,7,3,9
86,7,4,18
86,7,6,4
86,8,0,5
86,8,1,10
86,8,2,12
86,8,3,4
86,8,4,13
86,8,5,7
86,8,6,3
86,9,0,9
86,9,1,12
86,9,2,16
86,9,3,16
86,9,4,22
86,9,5,6
86,9,6,5
86,10,0,4
86,10,1,16
86,10,2,7
86,10,3,11
86,10,4,23
86,10,5,7
86,10,6,8
86,11,0,8
86,11,1,8
86,11,2,8
86,11,3,6
86,11,4,10
86,11,5,5
86,11,6,7
86,12,0,3
86,12,1,5
86,12,2,14
86,12,3,21
86,12,4,17
86,12,5,4
86,13,0,6
86,13,1,4
86,13,2,9
86,13,3,8
86,13,4,8
86,13,5,4
86,13,6,3
86,14,0,3
86,14,1,7
86,14,2,10
86,14,3,14
86,14,4,6
86,14,5,4
86,14,6,2
86,15,0,3
86,15,1,5
86,15,2,7
86,15,3,9
86,15,4,9
86,15,5,2
86,15,6,2
86,16,0,6
86,16,1,6
86,16,2,3
86,16,3,5
86,16,4,5
86,16,5,2
86,16,6,3
86,17,0,4
86,17,1,7
86,17,2,5
86,17,3,5
86,17,4,8
86,17,5,3
86,17,6,3
86,18,1,5
86,18,3,3
86,18,4,4
86,18,5,5
86,18,6,3
86,19,0,1
86,19,1,4
86,19,2,2
86,19,3,2
86,19,4,3
86,19,5,2
86,20,1,1
86,20,4,4
86,20,5,3
86,20,6,1
86,21,0,1
86,21,3,4
86,21,4,1
86,21,5,3
86,22,4,1
86,23,6,1
87,0,0,9
87,0,1,9
87,0,2,12
87,0,3,74
87,0,4,57
87,0,5,150
87,0,6,129
87,1,0,5
87,1,1,2
87,1,2,6
87,1,3,59
87,1,4,33
87,1,5,135
87,1,6,119
87,2,1,1
87,2,2,2
87,2,3,42
87,2,4,8
87,2,5,50
87,2,6,77
87,3,2,1
87,3,3,29
87,3,4,2
87,3,5,28
87,3,6,25
87,4,0,1
87,4,1,2
87,4,3,12
87,4,4,5
87,4,5,20
87,4,6,14
87,5,0,4
87,5,2,4
87,5,3,3
87,5,4,5
87,5,5,3
87,5,6,4
87,6,0,5
87,6,1,8
87,6,2,13
87,6,3,9
87,6,4,17
87,6,5,5
87,6,6,4
87,7,0,11
87,7,1,28
87,7,2,24
87,7,3,19
87,7,4,29
87,7,5,17
87,7,6,12
87,8,0,30
87,8,1,47
87,8,2,50
87,8,3,61
87,8,4,53
87,8,5,20
87,8,6,20
87,9,0,32
87,9,1,46
87,9,2,63
87,9,3,74
87,9,4,55
87,9,5,47
87,9,6,21
87,10,0,27
87,10,1,45
87,10,2,50
87,10,3,63
87,10,4,41
87,10,5,77
87,10,6,38
87,11,0,23
87,11,1,46
87,11,2,71
87,11,3,62
87,11,4,65
87,11,5,66
87,11,6,46
87,12,0,37
87,12,1,57
87,12,2,56
87,12,3,91
87,12,4,88
87,12,5,76
87,12,6,45
87,13,0,54
87,13,1,64
87,13,2,80
87,13,3,91
87,13,4,67
87,13,5,102
87,13,6,60
87,14,0,56
87,14,1,70
87,14,2,71
87,14,3,87
87,14,4,79
87,14,5,97
87,14,6,47
87,15,0,62
87,15,1,75
87,15,2,115
87,15,3,126
87,15,4,129
87,15,5,89
87,15,6,63
87,16,0,76
87,16,1,98
87,16,2,108
87,16,3,117
87,16,4,110
87,16,5,110
87,16,6,62
87,17,0,90
87,17,1,124
87,17,2,146
87,17,3,185
87,17,4,154
87,17,5,101
87,17,6,55
87,18,0,74
87,18,1,147
87,18,2,157
87,18,3,162
87,18,4,148
87,18,5,125
87,18,6,33
87,19,0,72
87,19,1,115
87,19,2,136
87,19,3,130
87,19,4,140
87,19,5,149
87,19,6,42
87,20,0,60
87,20,1,93
87,20,2,107
87,20,3,142
87,20,4,117
87,20,5,116
87,20,6,35
87,21,0,50
87,21,1,76
87,21,2,119
87,21,3,123
87,21,4,141
87,21,5,121
87,21,6,30
87,22,0,32
87,22,1,52
87,22,2,83
87,22,3,132
87,22,4,137
87,22,5,123
87,22,6,29
87,23,0,19
87,23,1,32
87,23,2,41
87,23,3,90
87,23,4,164
87,23,5,156
87,23,6,20
88,0,0,12
88,0,1,7
88,0,2,12
88,0,3,32
88,0,4,30
88,0,5,78
88,0,6,59
88,1,0,6
88,1,1,5
88,1,2,3
88,1,3,27
88,1,4,21
88,1,5,49
88,1,6,50
88,2,1,2
88,2,2,4
88,2,3,21
88,2,4,13
88,2,5,24
88,2,6,34
88,3,1,1
88,3,3,6
88,3,4,3
88,3,5,17
88,3,6,19
88,4,2,1
88,4,3,7
88,4,4,2
88,4,5,10
88,4,6,11
88,5,0,1
88,5,1,1
88,5,3,3
88,5,4,1
88,5,5,2
88,5,6,1
88,6,1,3
88,6,2,4
88,6,3,5
88,6,4,6
88,6,5,1
88,6,6,1
88,7,0,7
88,7,1,11
88,7,2,14
88,7,3,14
88,7,4,5
88,7,5,8
88,8,0,22
88,8,1,20
88,8,2,30
88,8,3,31
88,8,4,22
88,8,5,9
88,8,6,6
88,9,0,23
88,9,1,38
88,9,2,39
88,9,3,43
88,9,4,41
88,9,5,13
88,9,6,8
88,10,0,18
88,10,1,26
88,10,2,36
88,10,3,55
88,10,4,33
88,10,5,32
88,10,6,17
88,11,0,30
88,11,1,41
88,11,2,37
88,11,3,52
88,11,4,41
88,11,5,34
88,11,6,10
88,12,0,31
88,12,1,50
88,12,2,37
88,12,3,55
88,12,4,37
88,12,5,48
88,12,6,33
88,13,0,37
88,13,1,40
88,13,2,51
88,13,3,75
88,13,4,59
88,13,5,47
88,13,6,34
88,14,0,41
88,14,1,47
88,14,2,61
88,14,3,84
88,14,4,72
88,14,5,52
88,14,6,34
88,15,0,46
88,15,1,57
88,15,2,68
88,15,3,93
88,15,4,80
88,15,5,73
88,15,6,49
88,16,0,65
88,16,1,79
88,16,2,93
88,16,3,124
88,16,4,108
88,16,5,77
88,16,6,41
88,17,0,63
88,17,1,106
88,17,2,87
88,17,3,105
88,17,4,92
88,17,5,61
88,17,6,26
88,18,0,53
88,18,1,76
88,18,2,78
88,18,3,83
88,18,4,76
88,18,5,68
88,18,6,27
88,19,0,48
88,19,1,69
88,19,2,72
88,19,3,96
88,19,4,68
88,19,5,65
88,19,6,16
88,20,0,25
88,20,1,67
88,20,2,73
88,20,3,79
88,20,4,46
88,20,5,55
88,20,6,24
88,21,0,18
88,21,1,48
88,21,2,69
88,21,3,81
88,21,4,45
88,21,5,45
88,21,6,10
88,22,0,15
88,22,1,28
88,22,2,38
88,22,3,63
88,22,4,58
88,22,5,59
88,22,6,15
88,23,0,17
88,23,1,25
88,23,2,30
88,23,3,51
88,23,4,64
88,23,5,67
88,23,6,7
89,0,1,1
89,0,3,2
89,0,5,1
89,1,0,2
89,1,3,3
89,2,1,2
89,2,3,2
89,3,0,1
89,3,1,3
89,3,2,1
89,3,3,2
89,3,4,1
89,3,5,1
89,4,0,3
89,4,1,3
89,4,2,3
89,4,3,7
89,4,4,6
89,4,5,2
89,4,6,1
89,5,0,6
89,5,1,9
89,5,2,7
89,5,3,6
89,5,4,11
89,5,5,3
89,5,6,2
89,6,0,7
89,6,1,14
89,6,2,26
89,6,3,24
89,6,4,24
89,6,5,1
89,6,6,2
89,7,0,14
89,7,1,22
89,7,2,39
89,7,3,26
89,7,4,32
89,7,5,4
89,7,6,6
89,8,0,22
89,8,1,12
89,8,2,19
89,8,3,20
89,8,4,30
89,8,5,13
89,8,6,7
89,9,0,17
89,9,1,26
89,9,2,22
89,9,3,31
89,9,4,44
89,9,5,12
89,9,6,25
89,10,0,12
89,10,1,16
89,10,2,30
89,10,3,23
89,10,4,36
89,10,5,10
89,10,6,13
89,11,0,11
89,11,1,21
89,11,2,21
89,11,3,22
89,11,4,25
89,11,5,10
89,11,6,5
89,12,0,12
89,12,1,14
89,12,2,32
89,12,3,17
89,12,4,22
89,12,5,10
89,12,6,10
89,13,0,20
89,13,1,12
89,13,2,24
89,13,3,26
89,13,4,28
89,13,5,8
89,13,6,9
89,14,0,12
89,14,1,14
89,14,2,23
89,14,3,26
89,14,4,16
89,14,5,11
89,14,6,5
89,15,0,5
89,15,1,8
89,15,2,17
89,15,3,16
89,15,4,15
89,15,5,7
89,15,6,2
89,16,0,4
89,16,1,5
89,16,2,10
89,16,3,9
89,16,4,13
89,16,5,9
89,16,6,9
89,17,0,6
89,17,1,7
89,17,2,11
89,17,3,13
89,17,4,17
89,17,5,8
89,17,6,2
89,18,0,4
89,18,1,4
89,18,2,3
89,18,3,12
89,18,4,6
89,18,5,5
89,19,0,1
89,19,1,2
89,19,2,4
89,19,3,5
89,19,4,6
89,19,5,3
89,19,6,2
89,20,1,1
89,20,2,3
89,20,3,3
89,20,4,8
89,20,5,4
89,20,6,1
89,21,1,3
89,21,3,2
89,21,4,4
89,21,5,3
89,22,1,1
89,22,2,1
89,22,3,3
89,22,4,2
89,22,6,1
89,23,1,1
89,23,2,1
89,23,3,1
89,23,5,2
90,0,0,58
90,0,1,36
90,0,2,59
90,0,3,188
90,0,4,168
90,0,5,393
90,0,6,320
90,1,0,30
90,1,1,24
90,1,2,39
90,1,3,121
90,1,4,98
90,1,5,262
90,1,6,221
90,2,0,25
90,2,1,9
90,2,2,18
90,2,3,116
90,2,4,57
90,2,5,230
90,2,6,140
90,3,0,13
90,3,1,8
90,3,2,6
90,3,3,77
90,3,4,44
90,3,5,121
90,3,6,94
90,4,0,16
90,4,1,8
90,4,2,5
90,4,3,51
90,4,4,19
90,4,5,105
90,4,6,50
90,5,0,27
90,5,1,16
90,5,2,16
90,5,3,39
90,5,4,34
90,5,5,28
90,5,6,23
90,6,0,34
90,6,1,32
90,6,2,40
90,6,3,54
90,6,4,39
90,6,5,23
90,6,6,17
90,7,0,66
90,7,1,81
90,7,2,118
90,7,3,110
90,7,4,121
90,7,5,49
90,7,6,40
90,8,0,139
90,8,1,182
90,8,2,176
90,8,3,229
90,8,4,198
90,8,5,111
90,8,6,76
90,9,0,166
90,9,1,265
90,9,2,261
90,9,3,267
90,9,4,254
90,9,5,206
90,9,6,106
90,10,0,188
90,10,1,231
90,10,2,242
90,10,3,269
90,10,4,261
90,10,5,305
90,10,6,140
90,11,0,174
90,11,1,206
90,11,2,224
90,11,3,253
90,11,4,257
90,11,5,334
90,11,6,184
90,12,0,187
90,12,1,210
90,12,2,273
90,12,3,310
90,12,4,344
90,12,5,414
90,12,6,207
90,13,0,210
90,13,1,239
90,13,2,263
90,13,3,297
90,13,4,339
90,13,5,448
90,13,6,226
90,14,0,239
90,14,1,242
90,14,2,270
90,14,3,323
90,14,4,333
90,14,5,401
90,14,6,221
90,15,0,191
90,15,1,255
90,15,2,258
90,15,3,295
90,15,4,356
90,15,5,448
90,15,6,214
90,16,0,247
90,16,1,282
90,16,2,291
90,16,3,373
90,16,4,352
90,16,5,483
90,16,6,229
90,17,0,222
90,17,1,295
90,17,2,333
90,17,3,431
90,17,4,430
90,17,5,521
90,17,6,224
90,18,0,266
90,18,1,315
90,18,2,397
90,18,3,494
90,18,4,512
90,18,5,511
90,18,6,217
90,19,0,213
90,19,1,295
90,19,2,349
90,19,3,399
90,19,4,475
90,19,5,522
90,19,6,206
90,20,0,186
90,20,1,307
90,20,2,380
90,20,3,435
90,20,4,430
90,20,5,480
90,20,6,162
90,21,0,167
90,21,1,261
90,21,2,352
90,21,3,479
90,21,4,456
90,21,5,422
90,21,6,134
90,22,0,123
90,22,1,178
90,22,2,291
90,22,3,376
90,22,4,448
90,22,5,457
90,22,6,118
90,23,0,80
90,23,1,109
90,23,2,150
90,23,3,261
90,23,4,462
90,23,5,461
90,23,6,90
91,0,3,4
91,0,6,1
91,1,3,1
91,1,4,1
91,1,5,1
91,3,0,1
91,3,1,1
91,3,3,3
91,4,0,2
91,4,1,1
91,4,2,8
91,4,3,7
91,4,4,4
91,5,0,8
91,5,1,10
91,5,2,9
91,5,3,7
91,5,4,17
91,5,5,1
91,5,6,2
91,6,0,8
91,6,1,16
91,6,2,15
91,6,3,19
91,6,4,25
91,6,5,7
91,6,6,1
91,7,0,18
91,7,1,33
91,7,2,33
91,7,3,39
91,7,4,26
91,7,5,2
91,7,6,5
91,8,0,10
91,8,1,8
91,8,2,18
91,8,3,37
91,8,4,23
91,8,5,11
91,8,6,10
91,9,0,12
91,9,1,16
91,9,2,23
91,9,3,18
91,9,4,23
91,9,5,12
91,9,6,11
91,10,0,9
91,10,1,13
91,10,2,21
91,10,3,18
91,10,4,24
91,10,5,10
91,10,6,9
91,11,0,11
91,11,1,19
91,11,2,17
91,11,3,17
91,11,4,23
91,11,5,11
91,11,6,7
91,12,0,9
91,12,1,12
91,12,2,8
91,12,3,20
91,12,4,21
91,12,5,11
91,12,6,4
91,13,0,12
91,13,1,11
91,13,2,11
91,13,3,20
91,13,4,13
91,13,5,8
91,13,6,2
91,14,0,10
91,14,1,7
91,14,2,14
91,14,3,13
91,14,4,14
91,14,5,6
91,14,6,2
91,15,0,4
91,15,1,6
91,15,2,13
91,15,3,12
91,15,4,12
91,15,5,7
91,15,6,3
91,16,0,5
91,16,1,6
91,16,2,5
91,16,3,7
91,16,4,12
91,16,5,5
91,16,6,3
91,17,0,5
91,17,1,1
91,17,2,4
91,17,3,3
91,17,4,12
91,17,5,2
91,17,6,6
91,18,0,3
91,18,1,7
91,18,2,3
91,18,3,13
91,18,4,12
91,18,5,3
91,18,6,2
91,19,2,1
